UniqueID_v2,sampleID_agency,siteID,lat,long,Date,PCT_FN,ni_total_v2,TotRich,Dataset,COMMENTS,COMID
SampOD_6814_1,01013CSR,25324-ORDEQ,45.43440968,-123.4518677,10/2/2001,0,198,33,M,,23876623
SampOD_6734_1,01124CSR,25318-ORDEQ,45.339813,-123.9185128,9/5/2001,3.80952381,176,42,M,,23876735
SampOD_6706_1,01003CSR,25316-ORDEQ,45.29374427,-123.416315,8/14/2001,10.47619048,378,41,M,,23876831
SampOD_6711_1,02107EMAP,26959-ORDEQ,45.30098077,-123.4763036,9/5/2002,0,532,53,M,,23876833
SampOD_6570_1,05014CSR,21804-ORDEQ,45.22918052,-123.6230647,9/7/2005,50.66667,567,56,M,,23876885
SampOD_6555_1,02003EMAP,26946-ORDEQ,45.20917331,-123.650212,6/27/2002,16,520,57,M,,23876923
SampOD_6357_1,03109CSR,29898-ORDEQ,44.9217458,-123.6949535,9/17/2003,0,730,39,M,,23880972
SampOD_6366_1,01122CSR,17123-ORDEQ,44.92957373,-123.6281365,8/29/2001,0,3523,45,M,,23880986
SampOD_6158_1,03088CSR,29907-ORDEQ,44.61838725,-123.8004909,9/4/2003,5.714285714,559,36,M,,23881098
SampOD_6430_1,00065CSR,23825-ORDEQ,45.04700114,-123.7863584,8/2/2000,16.19047619,547,36,M,,23881196
SampOD_6383_1,02111CSR,26826-ORDEQ,44.9652902,-123.9435815,9/10/2002,2.857142857,524,46,M,,23881328
SampOD_6323_1,00045CSR,23828-ORDEQ,44.89125366,-123.8136471,7/12/2000,19.04761905,523,41,M,,23881438
SampOD_6279_1,02001CSR,26818-ORDEQ,44.82302367,-123.6325585,6/24/2002,16.19047619,565,35,M,,23881634
SampOD_6228_1,00047CSR,23927-ORDEQ,44.75651085,-123.7797005,7/13/2000,47.61904762,574,37,M,,23881766
SampOD_6139_1,03069CSR,21792-ORDEQ,44.58071488,-123.9297657,8/21/2003,29.52380952,528,47,M,,23882324
SampOD_5822_1,07013OPR,21791-ORDEQ,44.17035153,-124.105461,7/18/2007,6.66667,566,48,M,,23886144
SampOD_5857_1,07026OPR,32594-ORDEQ,44.21491936,-124.0183263,7/17/2007,1.90476,613,40,M,,23886166
SampOD_5899_1,07024OPR,29900-ORDEQ,44.26695349,-124.0980637,7/16/2007,6.66667,587,37,M,,23886182
SampOD_5916_1,02005CSR,26819-ORDEQ,44.28264386,-123.8211037,7/1/2002,26.66666667,523,41,M,,23886332
SampOD_5949_1,00053CSR,23822-ORDEQ,44.33847884,-123.5500375,7/25/2000,0,550,46,M,,23886410
SampOD_6058_1,07027OPR,34467-ORDEQ,44.47318841,-123.9525775,8/7/2007,11.42857,547,52,M,,23886656
SampOD_5886_1,00052CSR,23820-ORDEQ,44.26129826,-123.8493526,7/26/2000,8.571428571,568,40,M,,23887018
SampOD_6067_1,02002CSR,21790-ORDEQ,44.49956154,-123.9797988,6/26/2002,0,486,45,M,,23887094
SampOD_6097_1,07014OPR,21842-ORDEQ,44.54013633,-123.8546257,8/22/2007,8.57143,544,41,M,,23887124
SampOD_5713_1,03037CSR,29906-ORDEQ,43.99475282,-123.8981857,7/22/2003,8.653846154,562,27,M,,23889456
SampOD_5707_1,03026EMAP,30403-ORDEQ,43.98688427,-123.6410111,9/16/2003,0.952380952,563,41,M,,23889568
SampOD_5684_1,00037CSR,23827-ORDEQ,43.93028413,-123.6073361,7/20/2000,24.76190476,669,34,M,,23889594
SampOD_5678_1,02140CSR,26816-ORDEQ,43.90489337,-123.5989508,10/2/2002,0,538,40,M,,23889600
SampOD_5661_1,01023CSR,25297-ORDEQ,43.88201074,-123.5070989,8/15/2001,11.42857143,507,33,M,,23889616
SampOD_5657_1,02081EMAP,26964-ORDEQ,43.87555682,-123.5024315,8/19/2002,31.42857143,548,29,M,,23889624
SampOD_5715_1,03036CSR,29895-ORDEQ,44.00407333,-123.484832,7/21/2003,6.666666667,585,40,M,,23889732
SampOD_5746_1,02006CSR,26822-ORDEQ,44.08092213,-123.7901266,7/3/2002,31.42857143,393,34,M,,23889738
SampOD_5779_1,00035CSR,23826-ORDEQ,44.12694733,-123.7577594,7/20/2000,34.28571429,523,31,M,,23889810
SampOD_5750_1,00026CSR,23823-ORDEQ,44.08623253,-123.9844298,7/10/2000,3.80952381,382,36,M,,23889904
SampOD_5855_1,03040CSR,29891-ORDEQ,44.21063249,-123.702259,8/4/2003,12.38095238,543,42,M,,23890028
SampOD_5841_1,03038CSR,23821-ORDEQ,44.19700796,-123.6869993,7/23/2003,1.904761905,660,50,M,,23890036
SampOD_5702_1,07009OPR,12521-ORDEQ,43.96318479,-123.9711468,8/28/2007,8.57143,570,41,M,,23890280
SampOD_5691_1,01025CSR,25298-ORDEQ,43.94719467,-123.8886622,8/14/2001,39.04761905,186,34,M,,23890316
SampOD_5369_1,03101CSR,29975-ORDEQ,43.14679834,-122.9747695,9/11/2003,3.80952381,639,42,M,,23894026
SampOD_5358_1,02069CSR,26854-ORDEQ,43.09823753,-122.4094219,8/13/2002,13.33333333,507,37,M,,23894328
SampOD_5377_1,03006EMAP,30426-ORDEQ,43.1824856,-122.3298122,7/15/2003,3.80952381,506,70,M,,23894344
SampOD_5400_1,02065CSR,26852-ORDEQ,43.25265376,-122.1715621,8/12/2002,0.952380952,500,27,M,,23894468
SampOD_5476_1,02139CSR,26851-ORDEQ,43.44092213,-122.5519914,10/2/2002,1.904761905,498,46,M,,23894616
SampOD_5506_1,03066CSR,29970-ORDEQ,43.52500538,-122.5950082,8/20/2003,1.904761905,532,51,M,,23894644
SampOD_5493_1,03061CSR,29976-ORDEQ,43.46072146,-122.7569313,8/19/2003,0,514,50,M,,23894714
SampOD_5392_1,01059CSR,25351-ORDEQ,43.23371417,-122.5210574,8/21/2001,3.80952381,509,45,M,,23895780
SampOD_5192_1,01062CSR,25354-ORDEQ,42.776329,-123.2003542,8/8/2001,6.666666667,186,41,M,,23901283
SampOD_5198_1,05008CSR,23836-ORDEQ,42.78168162,-123.3964129,7/20/2005,0,508,48,M,MIDGES TO GENUS,23901381
SampOD_5335_1,03065CSR,29966-ORDEQ,43.045143,-123.0674791,8/20/2003,0,573,39,M,,23901955
SampOD_5257_1,01056CSR,25348-ORDEQ,42.88519257,-123.1276714,8/22/2001,3.80952381,799,54,M,,23902699
SampOD_5229_1,07028OPR,34470-ORDEQ,42.80537372,-123.8467978,9/4/2007,0,574,55,M,,23903389
SampOD_5431_1,02056CSR,26827-ORDEQ,43.29023622,-123.8048587,8/6/2002,12.38095238,532,40,M,,23909789
SampOD_5417_1,02126EMAP,26968-ORDEQ,43.26160074,-123.7264361,9/19/2002,25,460,45,M,,23909829
SampOD_5470_1,02122CSR,26829-ORDEQ,43.42448759,-123.8443624,9/18/2002,2.777777778,499,49,M,,23909949
SampOD_5500_1,01041CSR,25311-ORDEQ,43.49350521,-123.9547832,8/29/2001,19,2446,45,M,,23910347
SampOD_5444_1,00003WSE,24414-ORDEQ,43.32651458,-123.846077,8/1/2000,7.142857143,463,56,M,,23910775
SampOD_5327_1,00103CSR,23832-ORDEQ,43.02028413,-124.2816204,9/21/2000,15.23809524,515,49,M,,23914403
SampOD_5282_1,01027CSR,25299-ORDEQ,42.94138459,-124.2089915,8/21/2001,7.619047619,1027,45,M,,23914541
SampOD_5180_1,00013CSR,23831-ORDEQ,42.755996,-124.078229,6/28/2000,1.818181818,707,45,M,,23914633
SampOD_5185_1,01039CSR,25309-ORDEQ,42.76058827,-123.9838257,8/8/2001,22.22222222,191,39,M,,23914665
SampOD_5202_1,00012CSR,23834-ORDEQ,42.789244,-123.946801,6/27/2000,9.090909091,649,45,M,,23914667
SampOD_5262_1,03060CSR,29921-ORDEQ,42.90414501,-123.881296,8/19/2003,0.970873786,561,46,M,,23914757
SampOD_5328_1,00010WSE,24421-ORDEQ,43.02141468,-123.8254919,8/2/2000,0,567,57,M,,23914865
SampOD_5355_1,00031CSR,23833-ORDEQ,43.0905138,-123.7407748,7/13/2000,17.14285714,503,44,M,,23914877
SampOD_5361_1,00062CSR,23829-ORDEQ,43.1106932,-123.9997673,7/27/2000,15.23809524,626,42,M,,23914933
SampOD_5293_1,02130CSR,26828-ORDEQ,42.94560193,-123.7994254,9/24/2002,0,498,47,M,,23915179
SampOD_5386_1,02060CSR,26834-ORDEQ,43.21133701,-123.8405446,8/7/2002,14,501,40,M,,23915379
SampOD_5338_1,01037CSR,25307-ORDEQ,43.05069157,-124.0177482,8/9/2001,15.23809524,1811,46,M,,23915749
SampOD_5304_1,05007CSR,21797-ORDEQ,42.97491272,-124.1858384,7/19/2005,7.05882,566,46,M,MIDGES TO GENUS,23915921
SampOD_5240_1,03027EMAP,30404-ORDEQ,42.82930003,-124.0448725,9/16/2003,0.952380952,548,78,M,,23916093
SampOD_5188_1,02070CSR,21799-ORDEQ,42.76883662,-124.0297818,8/13/2002,0,472,46,M,,23916123
SampOD_5234_1,02074CSR,26830-ORDEQ,42.80810529,-124.3837238,8/14/2002,11.66666667,511,37,M,,23920620
SampOD_5222_1,05003CSR,21794-ORDEQ,42.80422527,-124.3061368,7/11/2005,5,542,32,M,MIDGES TO GENUS,23920626
SampOD_5168_1,05006REF,32487-ORDEQ,42.7126858,-124.318103,7/13/2005,0,528,51,M,,23921110
SampOD_5098_1,03137CSR,29948-ORDEQ,42.49861215,-122.6032951,7/9/2003,12.38095238,162,36,M,,23923202
SampOD_5127_1,03095CSR,25326-ORDEQ,42.62470826,-122.630004,9/9/2003,7.619047619,577,53,M,,23923418
SampOD_5100_1,03024CSR,29949-ORDEQ,42.49985274,-122.501583,7/10/2003,9.523809524,680,56,M,,23924050
SampOD_5157_1,03024EMAP,30408-ORDEQ,42.69096573,-122.9635675,9/10/2003,7.619047619,624,75,M,,23931182
SampOD_5123_1,00010CSR,23839-ORDEQ,42.6026762,-123.2105779,6/29/2000,40.95238095,467,49,M,,23931280
SampOD_5092_1,00009CSR,23846-ORDEQ,42.42321717,-123.0398382,6/28/2000,3.80952381,636,27,M,,23931678
SampOD_5028_1,01072CSR,25332-ORDEQ,42.09821581,-122.7068466,8/28/2001,2.727272727,612,58,M,,23931934
SampOD_5040_1,03020CSR,29946-ORDEQ,42.15825614,-123.2338576,7/8/2003,8.571428571,610,45,M,,23935939
SampOD_5035_1,05005CSR,21822-ORDEQ,42.1022578,-123.2396556,7/13/2005,0.95238,521,54,M,MIDGES TO GENUS,23936367
SampOD_5054_1,02129CSR,26843-ORDEQ,42.1795172,-123.3434006,9/23/2002,5.714285714,498,58,M,,23936661
SampOD_5026_1,07018OPR,23843-ORDEQ,42.07479918,-123.2400343,8/22/2007,2.85714,556,39,M,MIDGES TO GENUS,23936823
SampOD_5101_1,00008CSR,13196-ORDEQ,42.52245245,-123.4834207,6/27/2000,2.857142857,546,37,M,,23940659
SampOD_5115_1,01076CSR,25335-ORDEQ,42.56024129,-123.286353,8/7/2001,1.904761905,397,48,M,,23940699
SampOD_5136_1,00055CSR,23840-ORDEQ,42.65498057,-123.5705651,7/24/2000,0,578,44,M,MUCH HIGHER RICHNESS,23940825
SampOD_5147_1,02134CSR,26841-ORDEQ,42.66416847,-123.6324042,9/26/2002,0,563,48,M,,23940831
SampOD_5094_1,01069CSR,25330-ORDEQ,42.4462442,-124.3164737,8/22/2001,0,2067,60,M,,23940957
SampOD_5118_1,07039OPR,34461-ORDEQ,42.57088986,-124.0429779,9/19/2007,0,585,44,M,,23940973
SampOD_5119_1,07035OPR,21849-ORDEQ,42.57319062,-124.0350325,9/19/2007,0,574,42,M,,23940975
SampOD_5099_1,01066CSR,25327-ORDEQ,42.49931263,-123.6483997,9/17/2001,1.904761905,443,58,M,,23941549
SampOD_5011_1,07031OPR,34472-ORDEQ,42.02198584,-123.3832496,8/23/2007,1.90476,548,58,M,,23945325
SampOD_5082_1,03075CSR,29952-ORDEQ,42.37796112,-123.8004444,8/26/2003,0,569,41,M,,23945439
SampOD_5096_1,01067CSR,25328-ORDEQ,42.4736838,-123.8033948,9/18/2001,0,580,36,M,,23945485
SampOD_5037_1,00040CSR,23842-ORDEQ,42.11154968,-123.4241474,7/20/2000,0.970873786,514,44,M,,23945961
SampOD_5083_1,07030OPR,34471-ORDEQ,42.38031842,-123.8133089,9/5/2007,0.95238,312,38,M,,23946171
SampOD_5093_1,07012OPR,13229-ORDEQ,42.43705182,-124.1568975,8/15/2007,0,540,61,M,,23946291
SampOD_5068_1,07037OPR,31467-ORDEQ,42.27821899,-124.0412921,9/18/2007,0,577,37,M,,23949695
SampOD_5043_1,00105CSR,21814-ORDEQ,42.17347778,-123.9117682,9/20/2000,0,256,23,M,,23949747
SampOD_5039_1,03077CSR,29955-ORDEQ,42.14895379,-124.3045816,8/27/2003,2,532,49,M,,23950207
SampWA_5569_1,RSM06600-007424-DCE-2015-0914-09:40,RSM06600-007424,48.996864,-122.264225,9/14/2015,95.67099567,280,26,M,,23952584
SampWA_5822_1,RSM06600-027424-DCE-2015-0914-09:53,RSM06600-027424,48.991317,-122.266962,9/14/2015,82.68398268,540,46,M,,23952586
SampWA_5098_1,RSM06600-000540-DCE-2015-0918-08:52,RSM06600-000540,48.52621,-123.09904,9/18/2015,88.31168831,576,27,M,,23954029
SampWA_6183_1,BIO06600-RACE77-DCE-2017-0809-10:59,BIO06600-RACE77,48.86785,-122.04365,8/9/2017,0,568,59,M,,23956266
SampWA_6338_1,BIO06600-YOUN02-DCE-2013-0731-12:00,BIO06600-YOUN02,47.80636568,-121.8250149,7/31/2013,0.432900433,538,61,M,,23962963
SampWA_5527_1,ERR06600-005995-DCE-2013-0802-11:41,ERR06600-005995,47.84247,-121.6934,8/2/2013,4.545454545,426,60,M,,23963013
SampWA_6181_1,BIO06600-QUAR77-DCE-2015-0715-10:11,BIO06600-QUAR77,47.92627,-121.27933,7/15/2015,0,521,54,M,,23963629
SampWA_5290_1,RSM06600-002027-DCE-2015-0910-08:58,RSM06600-002027,47.849324,-121.766255,9/10/2015,4.329004329,534,49,M,,23964175
SampWA_5153_1,WAM06600-000987-DCE-2013-0804-10:25,WAM06600-000987,47.803542,-121.821326,8/4/2013,45.45454545,520,77,M,,23964249
SampWA_5532_1,RSM06600-006123-DCE-2015-0729-09:48,RSM06600-006123,47.857207,-121.687737,7/29/2015,19.48051948,596,62,M,,23965049
SampWA_5463_1,RSM06600-004615-DCE-2015-0715-08:51,RSM06600-004615,47.55447,-121.90081,7/15/2015,0.432900433,541,70,M,,23970215
SampWA_6050_1,BIO06600-GRAN77-DCE-2018-0718-09:48,BIO06600-GRAN77,47.49413,-121.64064,7/18/2018,0,548,70,M,,23970369
SampWA_6059_1,SEN06600-GRIF09-DCE-2018-0815-12:53,SEN06600-GRIF09,47.603763,-121.884942,8/15/2018,0.865800866,554,73,M,,23970689
SampWA_5468_1,RSM06600-004727-DCE-2015-0806-09:34,RSM06600-004727,47.694965,-121.831265,8/6/2015,4.329004329,603,60,M,,23970809
SampWA_5524_1,RSM06600-005879-DCE-2015-0831-09:16,RSM06600-005879,47.729177,-121.851739,8/31/2015,44.58874459,541,65,M,,23970823
SampWA_5287_1,RSM06600-001995-DCE-2015-0820-09:20,RSM06600-001995,47.770559,-121.850274,8/20/2015,8.225108225,553,74,M,,23970853
SampWA_5694_1,RSM06600-012807-DCE-2015-0716-08:41,RSM06600-012807,47.53217,-121.83777,7/16/2015,77.48917749,489,58,M,,23970879
SampWA_5396_1,RSM06600-003659-DCE-2015-1008-09:10,RSM06600-003659,47.751425,-121.911286,10/8/2015,0.865800866,652,57,M,,23970977
SampWA_5211_1,RSM06600-001415-DCE-2015-0922-09:11,RSM06600-001415,47.564723,-121.853445,9/22/2015,18.61471861,501,57,M,,23971231
SampWA_5339_1,WAM06600-002867-DCE-2013-0723-10:45,WAM06600-002867,47.498104,-121.919259,7/23/2013,0.865800866,562,68,M,,23971405
SampWA_6247_1,BIO06600-SUND04-DCE-2015-0722-10:41,BIO06600-SUND04,47.25358,-121.3832,7/22/2015,0.432900433,531,69,M,,23977778
SampWA_5656_1,RSM06600-010563-DCE-2015-0709-09:21,RSM06600-010563,47.3579,-122.12576,7/9/2015,9.090909091,487,45,M,,23977824
SampWA_5460_1,RSM06600-004547-DCE-2015-0723-08:54,RSM06600-004547,47.382233,-122.105031,7/23/2015,21.64502165,522,51,M,,23977826
SampWA_5813_1,RSM06600-025331-DCE-2015-0817-10:02,RSM06600-025331,47.430471,-122.21649,8/17/2015,34.63203463,158,26,M,,23977886
SampWA_5543_1,WAM06600-006574-DCE-2013-0722-10:45,WAM06600-006574,47.276119,-121.897044,7/22/2013,0,530,72,M,,23978056
SampWA_5137_1,RSM06600-000814-DCE-2015-0812-09:01,RSM06600-000814,47.242882,-121.937742,8/12/2015,57.14285714,534,71,M,,23978126
SampWA_5156_1,WAM06600-001002-DCE-2009-0818-10:20,WAM06600-001002,47.066982,-122.114009,8/18/2009,0.442477876,568,47,M,,23980587
SampWA_5075_1,WAM06600-000426-DCE-2013-0824-09:45,WAM06600-000426,47.046617,-122.099467,8/24/2013,12.12121212,543,61,M,,23980591
SampWA_6082_1,BIO06600-HUCK04-DCE-2019-0911-10:20,BIO06600-HUCK04,47.00859,-121.61735,9/11/2019,2.164502165,540,61,M,,23981025
SampWA_5203_1,WAM06600-001402-DCE-2013-0721-09:47,WAM06600-001402,47.093829,-121.841855,7/21/2013,13.41991342,542,63,M,,23981319
SampWA_5964_1,BIO06600-CAYA04-DCE-2018-0806-11:19,BIO06600-CAYA04,47.014332,-121.85752,8/6/2018,0,525,56,M,,23981325
SampWA_5067_1,WAM06600-000398-DCE-2009-0728-09:10,WAM06600-000398,47.148727,-122.202609,7/28/2009,5.627705628,520,48,M,,23981343
SampWA_5826_1,RSM26600-028414-DCE-2015-0728-07:39,RSM26600-028414,47.224014,-122.39403,7/28/2015,0.865800866,539,50,M,,23981471
SampWA_5181_1,RSM06600-001246-DCE-2015-0724-09:24,RSM06600-001246,47.219225,-122.322624,7/24/2015,99.13419913,518,35,M,,23981639
SampWA_5774_1,RSM06600-020398-DCE-2015-0730-09:29,RSM06600-020398,47.149476,-122.02595,7/30/2015,41.99134199,574,54,M,,23981723
SampWA_5845_1,RSM26600-032010-DCE-2015-0825-09:45,RSM26600-032010,47.070592,-122.183034,8/25/2015,53.24675325,203,36,M,,23981841
SampWA_5720_1,RSM26600-015482-DCE-2015-0812-09:51,RSM26600-015482,47.078095,-122.169768,8/12/2015,1.298701299,568,64,M,,23981855
SampWA_5762_1,RSM06600-018890-DCE-2015-0826-10:22,RSM06600-018890,46.995385,-122.881906,8/26/2015,2.597402597,520,60,M,,23988192
SampWA_5107_1,WAM06600-000566-DCE-2009-0715-10:55,WAM06600-000566,46.860537,-122.716045,7/15/2009,20.77922078,539,56,M,,23988204
SampWA_5251_1,WAM06600-001702-DCE-2009-0910-09:09,WAM06600-001702,46.831628,-122.542991,9/10/2009,7.762557078,535,71,M,,23988210
SampWA_5042_1,WAM06600-000211-DCE-2009-0709-12:30,WAM06600-000211,47.407309,-122.818588,7/9/2009,32.9004329,543,68,M,,23989247
SampWA_5045_1,WAM06600-000222-DCE-2009-0709-08:20,WAM06600-000222,47.21224,-123.138844,7/9/2009,0.432900433,511,58,M,,23989319
SampWA_5584_1,RSM06600-007914-DCE-2015-0805-11:00,RSM06600-007914,47.061007,-122.804292,8/5/2015,31.16883117,180,36,M,,23989405
SampWA_5898_1,RSM26600-099950-DCE-2015-0805-12:28,RSM26600-099950,47.13089,-122.465536,8/5/2015,64.5021645,528,43,M,,23989485
SampWA_5850_1,RSM26600-033838-DCE-2015-0720-09:40,RSM26600-033838,47.126061,-122.406853,7/20/2015,41.55844156,589,56,M,,23989493
SampWA_5719_1,RSM06600-015391-DCE-2015-0708-08:58,RSM06600-015391,47.940925,-122.274786,7/8/2015,2.164502165,544,31,M,,23990135
SampWA_5820_1,RSM06600-027199-DCE-2015-0730-11:23,RSM06600-027199,47.949872,-122.293291,7/30/2015,9.523809524,564,33,M,,23990143
SampWA_5814_1,RSM06600-026139-DCE-2015-0709-09:33,RSM06600-026139,47.884082,-122.298991,7/9/2015,9.523809524,557,43,M,,23990157
SampWA_5805_1,RSM06600-023787-DCE-2015-0827-08:09,RSM06600-023787,47.754242,-122.364925,8/27/2015,0.432900433,217,31,M,,23990195
SampWA_5636_1,RSM06600-009831-DCE-2015-0903-07:53,RSM06600-009831,47.650827,-122.632377,9/3/2015,3.03030303,535,35,M,,23990271
SampWA_5651_1,RSM06600-010503-DCE-2015-0812-09:30,RSM06600-010503,47.53034,-122.71502,8/12/2015,20.77922078,536,53,M,,23990321
SampWA_5258_1,RSM06600-001715-DCE-2015-0813-09:49,RSM06600-001715,47.508186,-122.644583,8/13/2015,20.77922078,553,71,M,,23990361
SampWA_5781_1,RSM06600-020819-DCE-2015-0818-09:01,RSM06600-020819,47.494843,-122.353478,8/18/2015,14.71861472,264,49,M,,23990369
SampWA_5533_1,RSM26600-006227-DCE-2015-0722-08:07,RSM26600-006227,47.389609,-122.681373,7/22/2015,4.329004329,566,63,M,,23990435
SampWA_5081_1,ERR06600-000451-DCE-2013-0825-14:02,ERR06600-000451,47.37500186,-122.315964,8/25/2013,10.90909091,506,39,M,,23990481
SampWA_5828_1,RSM06600-028958-DCE-2015-0917-14:41,RSM06600-028958,47.339995,-122.329394,9/17/2015,0,170,26,M,,23990531
SampWA_5696_1,RSM06600-013054-DCE-2015-0813-10:58,RSM06600-013054,47.322384,-122.365473,8/13/2015,10.38961039,405,41,M,,23990541
SampWA_5729_1,RSM26600-015998-DCE-2015-0810-09:37,RSM26600-015998,47.314628,-122.616033,8/10/2015,6.493506494,536,56,M,,23990543
SampWA_5808_1,RSM26600-024158-DCE-2015-0713-10:41,RSM26600-024158,47.285675,-122.581472,7/13/2015,40.25974026,528,53,M,,23990569
SampWA_5750_1,RSM06600-018206-DCE-2015-0909-07:16,RSM06600-018206,47.283291,-122.327168,9/9/2015,35.06493506,561,58,M,,23990585
SampWA_5849_1,RSM06600-032718-DCE-2015-1008-11:19,RSM06600-032718,47.264583,-122.329929,10/8/2015,11.68831169,556,39,M,,23990595
SampWA_5142_1,RSM06600-000831-DCE-2015-0817-10:25,RSM06600-000831,48.024222,-123.138202,8/17/2015,0.865800866,562,58,M,,23997380
SampWA_5960_1,BIO06600-CANY02-DCE-2018-0709-11:42,BIO06600-CANY02,48.02297352,-123.1411187,7/9/2018,0,574,62,M,,23997382
SampWA_5294_1,RSM06600-002079-DCE-2015-0922-10:36,RSM06600-002079,47.937425,-122.963867,9/22/2015,0.432900433,344,48,M,,23997554
SampWA_5511_1,RSM06600-005652-DCE-2015-1002-08:24,RSM06600-005652,48.098573,-123.410056,10/2/2015,0,538,52,M,,23997650
SampWA_5406_1,RSM06600-003716-DCE-2015-0820-19:56,RSM06600-003716,48.084056,-123.322158,8/20/2015,1.731601732,260,44,M,,23997696
SampWA_6219_1,BIO06600-SLIT01-DCE-2017-0913-09:51,BIO06600-SLIT01,48.05199,-123.50697,9/13/2017,0,563,61,M,,23997702
SampWA_5824_1,RSM06600-027812-DCE-2015-0720-11:16,RSM06600-027812,48.084458,-123.069079,7/20/2015,23.80952381,547,32,M,,23997714
SampWA_5271_1,RSM06600-001796-DCE-2015-1001-14:01,RSM06600-001796,48.05206,-123.32468,10/1/2015,0,550,58,M,,23997730
SampWA_5285_1,RSM06600-001983-DCE-2015-0819-09:09,RSM06600-001983,48.037726,-123.348618,8/19/2015,0.865800866,590,60,M,,23997784
SampWA_5085_1,WAM06600-000456-DCE-2009-0707-10:44,WAM06600-000456,48.247844,-124.252181,7/7/2009,22.01834862,528,47,M,,24001149
SampWA_5361_1,WAM06600-003124-DCE-2009-0811-09:30,WAM06600-003124,48.164715,-123.946122,8/11/2009,6.52173913,583,39,M,,24001227
SampWA_5269_1,WAM06600-001768-DCE-2009-0826-12:00,WAM06600-001768,48.345546,-124.55309,8/26/2009,20.34632035,563,50,M,,24001307
SampWA_5347_1,WAM06600-002932-DCE-2013-0828-10:26,WAM06600-002932,48.175796,-124.266589,8/28/2013,2.597402597,575,54,M,,24001435
SampOD_5183_1,03018EMAP,30428-ORDEQ,42.75846299,-118.8279253,8/12/2003,4.761904762,549,46,M,,24013729
SampOD_5283_1,00008WSE,24419-ORDEQ,42.94310673,-121.2580013,8/15/2000,2.597402597,518,53,M,,24026308
SampOD_5116_1,01036WSE,25380-ORDEQ,42.56904298,-120.5321118,6/26/2001,16.19047619,496,45,M,,24036750
SampOD_5015_1,00011WSE,24422-ORDEQ,42.04382158,-118.29444,8/24/2000,16.19047619,566,44,M,,24072907
SampOD_5071_1,02120EMAP,26965-ORDEQ,42.32206131,-120.9862561,9/17/2002,0.952380952,525,30,M,,24084520
SampWA_5175_1,WAM06600-001199-DCE-2019-0805-08:44,WAM06600-001199,47.957892,-117.101813,8/5/2019,12.98701299,593,66,M,,24115801
SampWA_5282_1,WAM06600-001968-DCE-2017-0725-09:50,WAM06600-001968,48.91407763,-119.744294,7/25/2017,25.10822511,527,48,M,,24120736
SampWA_5751_1,WAM06600-018208-DCE-2012-0808-13:50,WAM06600-018208,48.93189744,-119.8459144,8/8/2012,3.463203463,580,38,M,,24120772
SampWA_5741_1,WAM06600-017264-DCE-2017-0901-09:15,WAM06600-017264,48.84152956,-119.7900672,9/1/2017,4.329004329,578,61,M,,24120782
SampWA_5704_1,WAM06600-013920-DCE-2012-0806-10:30,WAM06600-013920,48.83031549,-119.7970312,8/6/2012,5.627705628,372,40,M,,24120798
SampWA_5746_1,WAM06600-017616-DCE-2012-0813-10:15,WAM06600-017616,48.82196363,-119.8687298,8/13/2012,8.225108225,573,44,M,,24120808
SampWA_6212_1,BIO06600-SINL77-DCE-2018-0828-09:06,BIO06600-SINL77,48.69781,-119.7722,8/28/2018,3.896103896,559,61,M,,24120872
SampWA_5630_1,WAM06600-009724-DCE-2017-0822-09:24,WAM06600-009724,48.70831112,-119.8013066,8/22/2017,1.731601732,557,54,M,,24120874
SampWA_5031_1,WAM06600-000188-DCE-2012-0724-13:40,WAM06600-000188,48.70264852,-119.8733353,7/24/2012,2.164502165,524,50,M,,24121130
SampWA_5057_1,WAM06600-000384-DCE-2017-0722-11:26,WAM06600-000384,48.96554071,-119.8409683,7/22/2017,12.98701299,287,47,M,,24121500
SampWA_5684_1,WAM06600-012352-DCE-2012-0811-13:45,WAM06600-012352,48.93748446,-119.8211697,8/11/2012,4.329004329,238,35,M,,24121598
SampWA_5180_1,WAM06600-001232-DCE-2012-0807-10:00,WAM06600-001232,48.77562776,-119.7053255,8/7/2012,21.21212121,556,32,M,,24121864
SampWA_5747_1,WAM06600-017680-DCE-2012-0814-09:30,WAM06600-017680,48.76962246,-119.7787898,8/14/2012,16.45021645,459,52,M,,24121876
SampWA_5324_1,WAM06600-002576-DCE-2012-0805-12:30,WAM06600-002576,48.7432729,-119.7264917,8/5/2012,16.45021645,538,53,M,,24121882
SampWA_5791_1,WAM06600-021552-DCE-2017-0821-10:55,WAM06600-021552,48.74015228,-119.8641961,8/21/2017,12.98701299,540,40,M,,24121892
SampWA_5819_1,WAM06600-026716-DCE-2017-0902-10:55,WAM06600-026716,48.67796827,-119.8031799,9/2/2017,11.68831169,416,40,M,,24121920
SampWA_5984_1,BIO06600-COLE10-DCE-2013-0827-09:04,BIO06600-COLE10,47.11148872,-120.3962881,8/27/2013,7.359307359,528,65,M,,24125267
SampWA_5652_1,WAM06600-010526-DCE-2011-0824-13:58,WAM06600-010526,47.17902937,-120.3931131,8/24/2011,10.38961039,545,56,M,,24125273
SampWA_6137_1,BIO06600-NANE09-DCE-2018-0904-10:43,BIO06600-NANE09,47.27379,-120.5394,9/4/2018,5.194805195,631,59,M,,24125371
