site.id,cal.val,MWMT_final,eco3,lat,long,slope_nhd,ws.area_km2,elev_m,IWI,PctForCat,PctForWs
ORDEQ_0744,val,18.12,Coast Range,44.54666191,-123.8566253,2.023499,6.3396,247.3412947,0.902408377,90.01987507,90.01987507
ORDEQ_0812,val,18.58,Coast Range,44.686996,-123.8462993,3.313274,3.3786,127.9080661,0.874932091,40.88971763,40.88971763
WORP99-0508,val,17.48,Coast Range,43.32611,-123.84609,3.423679,12.0213,325.5102634,0.913238994,58.8841623,74.01362581
USU_0273,val,13.52,Coast Range,48.00332,-123.84473,2.672921,51.8058,816.3827195,0.846105506,98.67582148,95.99735937
USU_0279,val,18.22,Coast Range,45.6731,-123.8407,1.0272,26.1765,198.2624017,0.752442353,74.66828971,60.50541516
ORDEQ_1276,val,18.22,Coast Range,45.67037136,-123.8398828,1.0272,26.1765,198.2624017,0.752442353,74.66828971,60.50541516
ORR9-0906,val,22.51,Coast Range,44.37292,-123.8363,0.421182,838.5264,135.5575716,0.821468522,82.68129771,75.78180007
USU_0284,val,18.25,Coast Range,45.352,-123.831,0.001,16.4358,68.5287998,0.657725987,42.20877458,52.30533348
USU_0286,val,22.65,Coast Range,44.09871,-123.8269,0.178663,112.9023,184.0882518,0.900709078,81.98587453,84.95938524
WORP99-0520,val,18.15,Coast Range,43.02091,-123.82502,2.071559,49.4838,626.4604929,0.896380729,63.90210741,61.07453348
WAS9-0925,val,17.81,Coast Range,47.06727,-123.8236,0.239216,67.1778,72.89738225,0.798627206,66.53042915,61.7628145
USU_0291,val,19.93,Coast Range,45.2848,-123.823,0.646198,75.5613,127.2775597,0.836855818,62.66912669,65.16669247
USU_0296,val,15.5,Coast Range,42.79856,-123.81832,6.859525,9.279,887.1008429,0.897487566,86.1299709,86.1299709
USU_0302,val,18.87,Coast Range,43.837584,-123.814146,3.613142,3.9177,242.0504549,0.886711087,77.62462669,77.62462669
USU_0304,val,19.38,Coast Range,43.1518,-123.81,2.883051,68.9373,436.1572483,0.882315836,73.67233955,66.79373866
USU_0306,val,20.31,Coast Range,44.10081,-123.8078,3.926625,4.6764,208.7343149,0.918076023,87.83679754,87.83679754
ORDEQ_0828,val,18.58,Coast Range,44.71770546,-123.7855957,0.778564,13.0158,162.9840158,0.888786605,74.87895717,73.80721892
USU_0339,val,20.74,Coast Range,44.59470133,-123.7795118,1.608163,10.3392,180.9962178,0.887940738,74.00766017,74.00766017
ORDEQ_0645,val,18.34,Coast Range,44.35330062,-123.7744943,6.387832,5.4531,295.8394372,0.926055037,89.23914837,89.23914837
ORDEQ_1081,val,16.34,Coast Range,45.30370947,-123.7376687,8.955249,8.4906,338.5543237,0.903315349,87.64044944,87.64044944
ORDEQ_1182,val,18.74,Coast Range,45.49441324,-123.7305027,0.784948,51.0516,232.7922312,0.905458335,88.75077688,82.70749595
USU_0385,val,16,Coast Range,45.6033,-123.7277,1.803195,22.2714,413.8169657,0.884478869,91.55041561,88.72545058
USU_0390,val,21.18,Klamath Mountains/California High North Coast Range,42.643,-123.7234,2.711781,42.849,530.5682329,0.910294429,99.37763948,90.60281453
USU_0395,val,20.61,Klamath Mountains/California High North Coast Range,42.6568,-123.7221,7.478372,18.162,546.2341965,0.876308994,95.60887279,98.76114965
WORP99-0825,val,20.63,Coast Range,43.85208,-123.71965,0.428235,44.4303,221.2239554,0.886556477,85.72056883,85.24722993
WORP99-0739,val,15.42,Coast Range,45.689991,-123.717281,8.826068,1.5849,278.9497785,0.876814957,96.0249858,96.0249858
USU_0407,val,18.31,Coast Range,42.84326,-123.71541,2.155252,30.2229,626.6874533,0.848779971,73.89489194,72.04669307
USU_0410,val,18.31,Coast Range,42.845874,-123.713756,2.155252,30.2229,626.6874533,0.848779971,73.89489194,72.04669307
USU_0415,val,18.31,Coast Range,42.85216505,-123.710519,2.156108,15.0327,641.2078244,0.860699663,60.09910335,63.80290966
USU_0422,val,19.27,Coast Range,44.1373,-123.7055,6.213383,3.7404,299.9319033,0.866635114,96.9201155,96.9201155
ORDEQ_0527,val,19.27,Coast Range,44.13854378,-123.7049528,6.213383,3.7404,299.9319033,0.866635114,96.9201155,96.9201155
USU_0424,val,16.25,Coast Range,42.85294404,-123.7010179,6.992947,11.5254,796.1015383,0.851198718,82.21146338,82.21146338
USU_0425,val,16.25,Coast Range,42.85443,-123.69955,6.992947,11.5254,796.1015383,0.851198718,82.21146338,82.21146338
ORDEQ_1233,val,15.9,Coast Range,45.58616974,-123.69338,1.803195,22.2714,413.8169657,0.884478869,91.55041561,88.72545058
FW08OR066,val,17.26,Coast Range,43.16780092,-123.6912676,3.091468,6.426,733.9891401,0.888169792,91.10644258,91.10644258
USU_0432,val,19.78,Coast Range,43.5487,-123.6897,1.568783,22.0401,363.9886997,0.897031243,91.57311354,85.17293479
ORDEQ_0750,val,20.28,Coast Range,44.55201565,-123.6876587,1.049648,28.2285,192.3272934,0.829239337,71.85778668,71.60529252
USU_0440,val,21.79,Coast Range,43.8278,-123.6792,0.612903,65.1672,85.69153846,0.883268929,7.692307692,89.43486908
USU_0441,val,21.79,Coast Range,43.8292,-123.6792,0.813623,30.8313,196.2329725,0.861951169,84.99042569,90.48077765
ORDEQ_0663,val,19.02,Coast Range,44.38314601,-123.6780281,4.886199,3.2742,194.7439142,0.534967163,61.40736668,61.40736668
USU_0444,val,19.02,Coast Range,44.38314,-123.678,4.886199,3.2742,194.7439142,0.534967163,61.40736668,61.40736668
USU_0448,val,21.79,Coast Range,43.8292,-123.675,0.813623,30.8313,196.2329725,0.861951169,84.99042569,90.48077765
ORDEQ_0216,val,19.9,Coast Range,43.23701264,-123.6712695,1.968226,78.3936,501.5856812,0.842695366,44.84280199,64.76281227
FW08OR011,val,24.56,Coast Range,43.99127152,-123.6643325,0.056377,669.42,164.7066176,0.799878979,91.71122995,62.82952407
USU_0459,val,18.5,Coast Range,43.5376,-123.6641,6.269876,9.0216,473.8863885,0.869343827,94.38990182,73.60335196
USU_0467,val,18.89,Klamath Mountains/California High North Coast Range,42.65996,-123.6586,22.256062,1.9818,609.9094096,0.865489029,99.09173479,99.09173479
USU_0472,val,19.21,Coast Range,43.45491,-123.65123,1.755188,11.0691,315.9156205,0.908588945,77.86340686,83.36450118
WORP99-0813,val,18.48,Coast Range,45.20871,-123.64986,3.064935,10.1565,374.4312086,0.877293845,84.2776361,85.68010634
USU_0484,val,19.21,Coast Range,43.4554,-123.63922,1.755188,11.0691,315.9156205,0.908588945,77.86340686,83.36450118
USU_0491,val,19.07,Coast Range,43.49404,-123.6351,5.275495,8.7291,365.6566698,0.902016274,88.92669347,88.92669347
USU_0498,val,19.56,Coast Range,43.41708,-123.63044,1.927877,8.9253,318.4503094,0.893277512,78.26972953,83.51315922
USU_0502,val,19.07,Coast Range,43.49108,-123.62871,5.275495,8.7291,365.6566698,0.902016274,88.92669347,88.92669347
USU_0504,val,19.38,Coast Range,43.44856,-123.62724,1.068049,17.577,239.7114091,0.895771381,63.65403304,79.59549411
USU_0511,val,19.07,Coast Range,43.4894,-123.62565,5.275495,8.7291,365.6566698,0.902016274,88.92669347,88.92669347
USU_0514,val,19.38,Coast Range,43.4481,-123.6241,1.068049,17.577,239.7114091,0.895771381,63.65403304,79.59549411
USU_0518,val,14.62,Coast Range,45.2289,-123.622,8.110026,3.2643,366.7003943,0.889353559,84.61538462,84.61538462
USU_0520,val,19.93,Coast Range,43.4169,-123.61955,1.927877,8.9253,318.4503094,0.893277512,78.26972953,83.51315922
WORP99-0661,val,15.47,Coast Range,45.85907,-123.61917,3.365742,3.2256,200.1523549,0.889744619,27.1484375,27.1484375
USU_0539,val,19.87,Coast Range,43.44596,-123.61084,2.169179,20.8701,254.7017268,0.904699576,77.13239142,77.79550649
USU_0540,val,20.77,Coast Range,43.41668,-123.61077,1.308602,23.6556,246.339756,0.884667056,50.70044361,67.25384264
USU_0541,val,20.2,Coast Range,43.4563,-123.6107,0.673904,44.8812,251.4807692,0.89222186,70.46351085,72.42520253
USU_0542,val,20.77,Coast Range,43.41544,-123.61049,1.308602,23.6556,246.339756,0.884667056,50.70044361,67.25384264
USU_0549,val,20.47,Coast Range,43.44579,-123.60765,0.673904,44.8812,251.4807692,0.89222186,70.46351085,72.42520253
USU_0563,val,20.77,Coast Range,43.42136,-123.59967,1.308602,23.6556,246.339756,0.884667056,50.70044361,67.25384264
USU_0580,val,21.26,Coast Range,43.43157,-123.58717,1.308602,23.6556,246.339756,0.884667056,50.70044361,67.25384264
USU_0582,val,21.26,Coast Range,43.43163,-123.5871,1.308602,23.6556,246.339756,0.884667056,50.70044361,67.25384264
ORDEQ_0282,val,21.26,Coast Range,43.43438116,-123.5861467,1.308602,23.6556,246.339756,0.884667056,50.70044361,67.25384264
ORDEQ_0431,val,18.84,Coast Range,43.90311988,-123.5669779,3.055198,5.2353,289.8775348,0.889350736,87.89754169,87.89754169
USU_0593,val,18.84,Coast Range,43.9018,-123.5666,3.055198,5.2353,289.8775348,0.889350736,87.89754169,87.89754169
USU_0600,val,16.53,Coast Range,45.30855382,-123.5613519,2.353404,19.5012,500.4171839,0.855974736,82.47995862,80.81502677
USU_0601,val,15.99,Coast Range,44.89931,-123.56096,5.9586,9.0252,489.3269875,0.915525483,73.26018809,63.14319904
ORDEQ_1370,val,17.27,Coast Range,45.96944777,-123.5608976,3.957937,16.83,386.7810064,0.891168684,64.85561497,64.85561497
USU_0613,val,16.04,Coast Range,44.88586,-123.55149,3.215458,10.9512,436.8598416,0.901312837,31.15698512,30.64595661
ORDEQ_1097,val,16.48,Coast Range,45.35385745,-123.545407,1.672008,11.0043,364.8750534,0.880089775,36.85897436,84.15801096
USU_0628,val,20.45,Coast Range,44.61047,-123.53753,0.214766,67.1778,242.616245,0.692765071,64.873502,66.30717291
USU_0637,val,15.74,Coast Range,45.2459,-123.522,5.44207,17.6571,572.8686518,0.877090628,77.5217901,77.5217901
ORDEQ_1230,val,15.53,Coast Range,45.58034161,-123.510746,7.464379,8.5185,442.368935,0.901400238,93.29107237,93.29107237
USU_0649,val,23.38,Klamath Mountains/California High North Coast Range,42.837,-123.505,0.804166,75.3426,458.9901531,0.831650902,57.65306122,66.32582364
WORP99-0885,val,17.8,Coast Range,43.87526,-123.50137,1.870802,9.7155,282.0130598,0.907144666,91.69986105,91.69986105
ORDEQ_1221,val,15.75,Coast Range,45.5497259,-123.4972748,2.681473,23.2605,503.4386451,0.894220217,94.41055894,84.47281873
USU_0663,val,17.22,Coast Range,44.31892,-123.495,6.678862,4.9023,493.6603341,0.851897341,87.36919405,87.36919405
USU_0671,val,17.81,Coast Range,44.00688248,-123.4879818,0.444193,15.2361,258.1930601,0.85141179,55.47042599,57.8829228
USU_0672,val,17.72,Coast Range,45.47423,-123.48771,2.456111,17.1441,417.1652967,0.893300331,90.96426163,84.02015854
USU_0674,val,19.46,Klamath Mountains/California High North Coast Range,42.827441,-123.4875199,2.313679,13.2939,573.9553268,0.870156866,65.34342688,69.54843951
USU_0675,val,15.15,Coast Range,45.30060406,-123.4871554,9.131075,7.0119,679.0961699,0.857477858,80.20793223,80.20793223
ORDEQ_1170,val,17.72,Coast Range,45.4746125,-123.4867365,2.456111,17.1441,417.1652967,0.893300331,90.96426163,84.02015854
USU_0678,val,27.86,Klamath Mountains/California High North Coast Range,42.5235,-123.483,0.473914,276.9255,322.7579275,0.771872612,56.69998438,56.31745722
USU_0685,val,14.82,Klamath Mountains/California High North Coast Range,42.18427,-123.4789,19.850566,3.8862,1171.048925,0.912327277,82.7929597,82.7929597
FW08OR009,val,15.15,Coast Range,45.30045298,-123.4774717,9.131075,7.0119,679.0961699,0.857477858,80.20793223,80.20793223
USU_0693,val,18.06,Coast Range,43.99893458,-123.4768035,0.444193,15.2361,258.1930601,0.85141179,55.47042599,57.8829228
WORP99-0879,val,15.15,Coast Range,45.30062,-123.47625,9.131075,7.0119,679.0961699,0.857477858,80.20793223,80.20793223
USU_0695,val,19.2,Klamath Mountains/California High North Coast Range,42.81346,-123.47511,2.313679,13.2939,573.9553268,0.870156866,65.34342688,69.54843951
USU_0704,val,16.14,Coast Range,45.42131634,-123.4689813,3.630044,9.2835,576.8793298,0.883036969,84.87944422,83.76151236
USU_0712,val,14.75,Coast Range,45.3019278,-123.4654449,9.131075,7.0119,679.0961699,0.857477858,80.20793223,80.20793223
USU_0721,val,17.39,Coast Range,43.98814234,-123.4562283,2.427683,7.0821,296.3821197,0.863808749,56.13165586,56.13165586
ORDEQ_0385,val,17.73,Coast Range,43.790935,-123.4395253,3.833086,3.8205,324.4299788,0.843324197,56.51354535,56.51354535
USU_0753,val,20.93,Coast Range,43.51095,-123.436141,0.929946,45.5427,355.3212177,0.885324753,84.3373494,82.42989546
USU_0758,val,21.2,Klamath Mountains/California High North Coast Range,42.847287,-123.4341575,2.53971,9.3636,584.8789683,0.843247011,46.42492339,74.91349481
USU_0767,val,19.6,Klamath Mountains/California High North Coast Range,42.853477,-123.4164779,5.520611,5.715,762.3951606,0.848683404,79.60629921,79.60629921
USU_0771,val,19.2,Coast Range,43.7418,-123.4134,1.184454,9.8289,354.4774869,0.879207615,87.39876131,86.76861093
WAECY_0567,val,14.96,Puget Lowland,48.098573,-123.410056,5.158136,5.9562,100.2098861,0.63795806,21.7919514,52.44786945
USU_0841,val,11.95,Coast Range,47.59704,-123.15326,1.198558,103.1724,484.9692722,0.870763269,76.35733539,68.27436407
USU_0854,val,17.81,Klamath Mountains/California High North Coast Range,42.173611,-123.141667,4.296056,15.1083,953.9882243,0.891950619,86.43031785,88.22302973
WAECY_0341,val,17.76,Puget Lowland,47.212238,-123.138842,0.441166,154.0053,88.32168781,0.739986425,43.25783789,38.59230819
WAECY_0546,val,14.61,Puget Lowland,48.024222,-123.138202,4.4375,29.7441,166.0113514,0.875487926,54.05405405,83.00402433
USU_0865,val,17.07,Klamath Mountains/California High North Coast Range,42.8853,-123.12806,5.129166,6.7707,708.6860595,0.831920943,97.35585751,94.94882361
USU_0881,val,13.24,Puget Lowland,47.96858,-123.11412,1.930722,195.2874,331.3595395,0.870106317,72.36842105,68.98555667
ORR9-0911,val,21.37,Willamette Valley,44.06547,-123.1063,0.10512,5301.2484,126.5045641,0.737208548,2.955911824,73.15158067
USU_0903,val,17.26,Klamath Mountains/California High North Coast Range,42.80736,-123.09825,2.211685,17.0505,684.6237766,0.830527966,75.02131287,83.92187912
USU_0907,val,15.19,Klamath Mountains/California High North Coast Range,42.78024,-123.093,11.949341,4.8078,1070.96018,0.833238811,85.02433545,85.02433545
USU_0909,val,16.69,Klamath Mountains/California High North Coast Range,42.79998,-123.09061,2.713658,13.5396,730.859952,0.830797119,93.36026256,83.35549056
USU_0916,val,16.69,Klamath Mountains/California High North Coast Range,42.7955,-123.08736,2.713658,13.5396,730.859952,0.830797119,93.36026256,83.35549056
USU_0917,val,19.2,Klamath Mountains/California High North Coast Range,42.15375,-123.08716,3.782372,39.2895,679.7439291,0.888646723,61.22931442,79.57393197
WORP99-0893,val,18.94,Cascades,43.59511,-123.08252,7.376397,3.5748,491.400924,0.869496655,41.21349446,41.21349446
USU_0921,val,19.39,Klamath Mountains/California High North Coast Range,42.153333,-123.075278,3.022506,43.9083,651.837005,0.851214544,35.02519798,74.21854182
USU_0924,val,17.5,Coast Range,45.93279,-123.0737,1.781454,24.0372,386.7055613,0.834217665,65.12803422,56.35764565
PSSB_0154,val,17.99,Puget Lowland,48.083322,-123.070473,2.164428,19.0071,76.90973796,0.255884235,9.754517313,21.02372271
WORP99-0666,val,23.23,Willamette Valley,45.337127,-123.054417,0.619653,14.6547,86.71221738,0.283699044,7.185808779,27.13259227
USU_0939,val,20.83,Klamath Mountains/California High North Coast Range,42.88086,-123.049,2.538649,19.7856,581.5991431,0.815414671,43.78576669,73.4989083
USGS_080,val,18.5,Puget Lowland,47.46925993,-123.0270983,0.617808,55.0809,81.43642829,0.835486385,78.88186488,63.78327152
PSSB_0160,val,18.5,Puget Lowland,47.46919,-123.02572,0.617808,55.0809,81.43642829,0.835486385,78.88186488,63.78327152
USGS_030,val,23.37,Willamette Valley,45.00595257,-123.0245413,0.072296,34.2486,43.32473408,0.367706669,0,0
ORDEQ_0205,val,22.7,Cascades,43.19513199,-123.0242342,1.89855,130.3623,467.7782533,0.827682982,61.42162819,87.99906108
USU_0954,val,17.15,Cascades,43.67133,-123.0211,7.253031,15.6735,591.4910818,0.86014292,62.19925352,62.19925352
ORDEQ_0197,val,20.42,Cascades,43.14679834,-122.9747695,2.60936,65.7945,572.8747556,0.831867668,95.66666667,86.93933383
FW08OR028,val,20.54,Willamette Valley,45.4847782,-122.959935,0.023828,1222.0281,46.12580682,0.364419678,10.9469697,38.83373877
USU_1005,val,19.94,Cascades,42.85462,-122.937,3.516846,33.0471,703.0311876,0.846070119,77.28973483,88.34390915
USU_1006,val,20.17,Klamath Mountains/California High North Coast Range,42.86222,-122.9368,3.516846,33.0471,703.0311876,0.846070119,77.28973483,88.34390915
USU_1008,val,19.94,Klamath Mountains/California High North Coast Range,42.85854,-122.9366,3.516846,33.0471,703.0311876,0.846070119,77.28973483,88.34390915
USU_1010,val,20.17,Klamath Mountains/California High North Coast Range,42.87147,-122.9358,3.516846,33.0471,703.0311876,0.846070119,77.28973483,88.34390915
WAECY_0454,val,15.87,Puget Lowland,47.60896555,-122.908085,3.128509,4.3578,81.59478379,0.884698836,90.06622517,82.44527055
USGS_036,val,23.53,Willamette Valley,45.52067222,-122.8995466,0.063049,97.8903,56.26823512,0.424363493,0.406386067,8.97055173
USU_1026,val,18.59,Cascades,43.74032,-122.8907,9.244704,7.9092,556.2863621,0.868138613,80.47337278,80.47337278
USU_1039,val,24.74,Cascades,42.6853,-122.8648,0.895598,49.9248,592.4657197,0.851347248,81.47268409,73.27660802
USU_1040,val,24.74,Cascades,42.68334328,-122.8614816,0.895598,49.9248,592.4657197,0.851347248,81.47268409,73.27660802
USU_1042,val,24.74,Cascades,42.6835,-122.8603,1.04408,54.6561,574.073872,0.851526685,60.77235772,73.4360849
WORP99-0659,val,21.38,Cascades,43.69991,-122.84892,2.609209,10.5417,436.2605288,0.865375211,66.26506024,67.25860155
USU_1049,val,17.83,Cascades,43.25749,-122.8472,7.84369,21.3975,1030.421739,0.815858696,91.767709,77.98948475
FW08OR050,val,17.66,Cascades,43.1011809,-122.8297464,10.329099,8.3889,961.3810214,0.814711297,85.44147624,85.44147624
USGS_081,val,15.05,Puget Lowland,47.40842768,-122.8170861,0.720116,33.5475,28.06278934,0.860706513,52.62281432,61.92622401
WAECY_0426,val,14.23,Puget Lowland,47.518473,-122.81661,2.712482,3.1311,171.7250992,0.775542194,34.8663409,34.8663409
USU_1066,val,21.31,Cascades,43.05186,-122.8163,1.786541,72.9621,692.122875,0.823692629,93.66699061,86.69651778
FW08OR016,val,22.98,Willamette Valley,44.49070934,-122.8137154,0.258457,1640.3508,134.2391002,0.751380009,47.53820034,69.36544915
ORDEQ_1028,val,21.38,Willamette Valley,45.18645036,-122.8134753,0.148142,38.6352,52.08776083,0.15950776,3.020374731,1.313827805
USU_1068,val,21.38,Willamette Valley,45.1864,-122.813,0.148142,38.6352,52.08776083,0.15950776,3.020374731,1.313827805
USU_1072,val,16.41,Cascades,43.31167,-122.797,16.395341,2.5038,764.4628001,0.829857552,96.47735442,96.47735442
USU_1073,val,23.48,Willamette Valley,44.96687,-122.79698,1.078298,65.1969,101.4845708,0.263661695,3.357664234,18.16098618
ORDEQ_0945,val,23.48,Willamette Valley,44.96615542,-122.7962959,1.078298,65.1969,101.4845708,0.263661695,3.357664234,18.16098618
WORP99-0735,val,23.48,Willamette Valley,44.967115,-122.795811,1.078298,65.1969,101.4845708,0.263661695,3.357664234,18.16098618
ORDEQ_0964,val,24.83,Willamette Valley,45.00947309,-122.7914979,0.715105,128.5695,112.653184,0.463150552,15.1268957,57.0466557
WARF-0001,val,18.07,Puget Lowland,47.62908243,-122.7914648,1.106009,34.9353,107.1182598,0.797634386,82.18390805,71.99938171
PSSB_0205,val,18.42,Puget Lowland,47.6409,-122.78501,1.106009,34.9353,107.1182598,0.797634386,82.18390805,71.99938171
USU_1079,val,18.51,Cascades,43.4884,-122.7815,3.414255,13.3164,891.6650563,0.838490155,94.17557681,91.55852933
USU_1089,val,17.82,Cascades,42.786,-122.76679,13.78117,3.9231,1048.072303,0.835628466,38.81624226,38.81624226
ORS9-0933,val,17.5,Cascades,43.61499,-122.7665,11.409163,4.5747,535.9762311,0.850308629,55.02063274,83.3956325
USU_1090,val,17.52,Cascades,43.1879,-122.7659,7.601507,9.774,937.5655162,0.84501196,96.75787537,91.80478821
USU_1110,val,17.41,Cascades,43.4886,-122.7238,3.797734,11.592,722.5858968,0.863371082,92.87469287,94.08385093
WAS9-0916,val,20.25,Puget Lowland,47.05149,-122.7213,0.116331,6.3369,31.95778583,0.384826234,31.75685272,31.75685272
PSSB_0223,val,16.43,Puget Lowland,47.581217,-122.721167,3.946824,5.6439,97.07564411,0.882198345,69.04541242,63.62621591
PSSB_0226,val,16.43,Puget Lowland,47.5831,-122.7168,3.946824,5.6439,97.07564411,0.882198345,69.04541242,63.62621591
PSSB_0228,val,16.43,Puget Lowland,47.584188,-122.716094,3.946824,5.6439,97.07564411,0.882198345,69.04541242,63.62621591
PSSB_0231,val,15.27,Puget Lowland,47.5305,-122.7136,3.310772,4.518,129.53801,0.750040236,59.24302789,59.24302789
PSSB_0241,val,16.34,Puget Lowland,47.377118,-122.701725,1.0337,41.0481,48.40851566,0.666247419,66.21686747,56.20601197
USGS_088,val,16.34,Puget Lowland,47.38037322,-122.700135,1.0337,41.0481,48.40851566,0.666247419,66.21686747,56.20601197
PSSB_0246,val,16.03,Puget Lowland,47.389252,-122.69846,1.122035,17.0163,107.3202623,0.775442171,64.19844502,64.19844502
PSSB_0247,val,14.89,Puget Lowland,47.683181,-122.698327,1.907746,6.219,102.8912562,0.600202745,42.72069465,42.72069465
PSSB_0252,val,16.45,Puget Lowland,47.386536,-122.687841,1.057937,7.2081,76.4215957,0.603100173,45.23660882,45.23660882
WAECY_0396,val,16.45,Puget Lowland,47.38647,-122.687814,1.057937,7.2081,76.4215957,0.603100173,45.23660882,45.23660882
ORDEQ_1146,val,20.15,Willamette Valley,45.43140728,-122.6730489,1.712686,13.9761,83.04884359,0.600984938,73.04492512,33.02208771
PSSB_0264,val,16.07,Puget Lowland,47.6378,-122.6701,1.22846,10.152,63.84050798,0.635930244,34.70744681,34.70744681
USGS_092,val,16.67,Puget Lowland,47.75287241,-122.6445933,0.634276,20.9052,60.56492977,0.62672636,22.15267176,47.07680386
WAECY_0423,val,15.53,Puget Lowland,47.508186,-122.644584,0.66387,33.3315,86.03890545,0.646269148,37.34514028,46.42095315
PSSB_0292,val,16.49,Puget Lowland,47.64575,-122.6309,1.496981,5.733,74.7938383,0.647129967,24.55259027,24.55259027
USGS_060,val,22.48,Willamette Valley,45.42860833,-122.6231389,0.273295,39.1761,48.170168,0.439568056,12.24,7.183716603
WAECY_0060,val,18.78,Cascades,46.074164,-122.610745,1.216511,40.3362,275.122074,0.876186305,75.38726334,68.29622027
USU_1169,val,17.41,Cascades,44.45257,-122.59795,13.957525,5.9832,443.4003493,0.845984153,61.01060512,42.74969916
ORDEQ_0303,val,19.98,Cascades,43.52500538,-122.5950082,2.145058,31.6746,814.3512953,0.85084194,66.23759721,80.33755754
PSSB_0330,val,16.7,Puget Lowland,47.673299,-122.553632,,,,,,
WAECY_0254,val,18.11,Puget Lowland,46.831628,-122.54299,0.285768,165.9771,166.1629233,0.74201864,50.50312283,54.40925284
USU_1191,val,15.99,Cascades,43.6884,-122.5305,10.082702,8.2035,992.4354562,0.853242361,82.62040084,84.52002194
ORDEQ_0247,val,19.75,Cascades,43.30386431,-122.5290712,5.146356,78.9498,732.8414647,0.827456636,77.43320611,58.47677892
WAECY_0250,val,17.5,Puget Lowland,46.816181,-122.524168,0.285768,165.9771,166.1629233,0.74201864,50.50312283,54.40925284
USU_1205,val,23.78,Willamette Valley,45.32566,-122.50812,0.097713,45.1179,90.4520198,0.40542177,69.6039604,54.67275738
WAECY_0681,val,18.48,Puget Lowland,48.701725,-122.488403,1.924021,18.5472,210.6097961,0.799653868,78.93871286,80.0611413
PSSB_0357,val,18.48,Puget Lowland,48.70185,-122.48827,1.924021,18.5472,210.6097961,0.799653868,78.93871286,80.0611413
USU_1224,val,17.65,Cascades,43.6888,-122.4857,3.711133,21.6621,713.997652,0.853100177,96.44913628,90.05359591
PSSB_0361,val,18.48,Puget Lowland,48.70234,-122.48365,1.924021,18.5472,210.6097961,0.799653868,78.93871286,80.0611413
USU_1226,val,22.99,Cascades,45.016125,-122.482535,0.001,282.0771,299.1866149,0.837026292,95.65217391,78.90395924
PSSB_0363,val,15.15,Puget Lowland,47.478435,-122.481798,,,,,,
WAECY_0698,val,24.99,Puget Lowland,48.753304,-122.468,0.659607,170.7651,38.51908238,0.663898142,4.09610984,62.77254544
USU_1237,val,18.01,Cascades,43.6872,-122.4646,1.822437,27.5706,628.7102245,0.856443041,96.32653061,87.46164393
USU_1238,val,15.59,Cascades,44.6196,-122.464,8.201284,3.0285,1110.211448,0.809471027,87.58465011,88.14264487
PSSB_0393,val,16.78,Puget Lowland,48.61866,-122.4395,8.017657,14.1714,90.14623482,0.872238656,65.99190283,90.82306618
USU_1258,val,16.01,Cascades,44.96,-122.4343,14.492988,4.7952,728.0685191,0.839935918,91.91066066,91.91066066
USU_1267,val,16.01,Cascades,44.95392,-122.42529,14.492988,4.7952,728.0685191,0.839935918,91.91066066,91.91066066
USU_1276,val,15.76,Cascades,43.0945,-122.41578,4.602053,18.6273,1568.322548,0.811243829,87.59723631,87.59723631
FW08OR010,val,15.76,Cascades,43.09695281,-122.4115116,4.602053,18.6273,1568.322548,0.811243829,87.59723631,87.59723631
USU_1280,val,15.76,Cascades,43.09827,-122.40954,4.602053,18.6273,1568.322548,0.811243829,87.59723631,87.59723631
ORDEQ_0189,val,15.76,Cascades,43.09823753,-122.4094219,4.602053,18.6273,1568.322548,0.811243829,87.59723631,87.59723631
PSSB_0402,val,17.41,Puget Lowland,47.224,-122.39408,2.35898,10.2456,76.12068166,0.400475526,36.43710471,9.662684469
ORDEQ_1200,val,22.24,Willamette Valley,45.52161313,-122.3883818,1.584928,33.6645,78.40268263,0.192699153,4.326347305,6.191685604
USGS_070,val,22.4,Willamette Valley,45.53456411,-122.3781466,1.584928,33.6645,78.40268263,0.192699153,4.326347305,6.191685604
ORDEQ_1143,val,21.76,Willamette Valley,45.42661707,-122.3771821,1.167079,32.8761,178.1078522,0.20082815,18.50475367,12.6118974
PSSB_0420,val,17.44,Puget Lowland,47.710676,-122.370107,3.179775,6.3468,94.89273681,0.55963236,8.834373227,8.834373227
USU_1306,val,15.02,Cascades,44.28891,-122.37,10.132846,10.3104,1042.019522,0.813178715,85.10824022,85.10824022
ORDEQ_1042,val,19.14,Willamette Valley,45.22935483,-122.3678466,0.852691,93.9168,280.6219409,0.569040851,57.26934656,66.72991414
PSSB_0429,val,17.44,Puget Lowland,47.70915,-122.36654,3.179775,6.3468,94.89273681,0.55963236,8.834373227,8.834373227
PSSB_0433,val,17.57,Puget Lowland,47.707693,-122.365004,3.179775,6.3468,94.89273681,0.55963236,8.834373227,8.834373227
USGS_073,val,20.83,Willamette Valley,45.40373193,-122.3600883,1.262455,36.0243,184.6641926,0.292096153,46.34531326,29.78739351
USU_1322,val,15.65,Cascades,42.50321526,-122.3483208,11.374221,1.8126,1481.892031,0.856098431,96.77259186,96.77259186
PSSB_0448,val,19.47,Puget Lowland,47.447902,-122.348134,1.671377,24.0993,102.1551343,0.498161635,4.832505508,4.832505508
